published_at,keywords,entertainment,politics,finance
"","[healthy living, envy, healthy food, health, metabolism, lunch, weight, healthy living health news, healthy eating, weight loss, nutrition, beaches, bathing suits]",0,0,0
"","[photography, animal shelter, photos, dog, dogs, animal rescue, dog rescue, shelter dogs, green]",0,0,0
"","[uber, shopify, uberrush, e-commerce]",0,0,0
"","[donald trump, u.s. news, arts and entertainment, white house, trump tower, melania trump, religion, catholicism, john f. kennedy, jacqueline kennedy onassis, anti-catholicism]",0,0,0
"","[impact, veterans, transition, education]",0,0,0
"","[donald trump, politics, white house, mitch mcconnell, john mccain, republican, bob corker, jeff flake, conservative]",0,1,0
"","[television, asian celebrities, emmys, south asia]",0,0,0
"","[florida, miami, champlain towers south, crestview towers]",0,0,0
"","[donald trump, sports, native americans, atlanta braves]",0,0,0
"","[obama, girl cries over obama]",0,0,0
"",[healthy living],0,0,0
"","[rob kardashian, khloe kardashian, the kardashians, keeping up with the kardashians]",0,0,0
"","[ted cruz, income inequality, politics, 2016 election, ted cruz president, ted cruz 2016, 2016 presidential election, john edwards]",0,1,0
"",[business],0,0,0
"","[hollywood, friends, jennifer aniston, salary, peoples choice awards]",0,0,0
"","[religion, evangelicals, evangelical christianity]",0,0,0
"","[politics, immigration, antonin scalia, supreme court]",0,1,0
"","[harlem globetrotters, bill russell, boston celtics, red auerbach, sports, nba draft, nba]",0,0,0
"","[carrot, carrot recipes, carrot soup recipes, carrot salad recipes, healthy recipes, carrot soup, recipes with carrots, dont-stress-the-mess, home hacks]",0,0,0
"","[weird news, video]",0,0,0
"","[good news, parenting, grace]",0,0,0
"","[trump cbs this morning, elections 2016, morning shows, tv news, donald trump, gop]",0,0,0
"",[bernie sanders],0,0,0
"","[business, psychology, innovation, cooking]",0,0,0
"","[donald trump, u.s. news, u.s. presidential elections, republican politics, political science, eat the press, ivanka trump, trump organization, jason chaffetz, michael flynn, conflict of interest, house oversight committee, emoluments clause]",0,0,0
"","[cfdas, fashion trends, cfda fashion awards, cfda awards, video, style, hplifestyle, fashion awards]",0,0,0
"","[rio olympics, brazil]",0,0,0
"","[makeup tutorial, makeup tips, beauty ideas, eyeliner, makeup for asian eyes]",0,0,0
"","[politics, huffpost yougov poll, amtrak crash]",0,1,0
"","[susan g. komen, impact, breast cancer awareness, crowdfunding, indianapolis 500, digital marketing]",0,0,0
"",[entertainment],0,0,0
"","[california, police, walmart, huffpost news, mv2, cop, unarmed black man, diante yarber, barstow, butchie]",0,0,0
"","[huffpost now news, hpvideoteamhuffpostnownews, ted cruz, coronavirus, cdc, covid-19, paul gosar, centers for disease control]",0,0,0
"","[reconciliation, vietnamese-immigrants, vietnam, vietnam war, vietnamese american]",0,0,0
"","[pregnancy, motherhood, childbirth, ulcerative colitis, adult diapers]",0,0,0
"","[new york times, nutrition, u.s. government resources, lifestyle, business and finance, supplemental nutrition assistance program]",0,0,0
"","[celebrity moms, olivia wilde baby, celebrity babies, olivia wilde, jason sudeikis, entertainment]",0,0,0
"","[teen, ben-hur, morgan freeman, paramount pictures]",0,0,0
"","[romance movies, nia long, black movies, love jones]",0,0,0
"",[including the riders congressional republicans are contemplating for inclusion in the omnibus spending bill that must be passed by december 11. the whole mess is a bad santa's list of loopholes benefiting high finance],0,0,0
"","[cecil the lion, trophy hunting, denver, conservation psychology, murder]",0,0,0
"","[dprk, vladimir putin, south korea, kim il-sung, soviet union, russia, joseph stalin, north korea, kim jong un, ukraine]",0,0,0
"","[christmas, recipes, food and cooking, chinese cuisine]",0,0,0
"","[fashion, cara delevingne, ashley benson, milan fashion week]",0,0,0
"","[education, stress, managing stress]",0,0,0
"","[technology, productivity, work hacks, productivity hacks, work productivity]",0,0,0
"","[moments not milestones, post50, coping, life-stress, fifty, stress, voices, how to handle stress, advice, coping-with-stress]",0,0,0
"","[sing-a-long, commuters]",0,0,0
"","[global warming, climate change, election, best, koch, green]",0,0,0
"","[arts and entertainment, music, mtv video music award, lil nas x, old town road, 2019 mtv video music awards]",0,0,0
"","[lebron james, draymond green, emojis]",0,0,0
"","[arts, music box theatre, john murray]",0,0,0
"","[jessica simpson, maxwell johnson, ace johnson, ashlee simpson, jagger ross, evan ross]",0,0,0
"","[donald trump, 2020 election, joe biden, presidential debates, bullying]",0,0,0
"","[donald trump, 2020 election, republicans, lies]",0,0,0
"","[marriage equality, politics, supreme court gay marriage, gay marriage, video, reuters, supreme court, supreme-court-marriage-equality, supreme court same-sex marriage]",0,1,0
"","[public transit, nyc subway, transit, matthew ahn]",0,0,0
"","[western-muslims, isis, middle east, deradicalization, jihadists, islam, integration, syria civil war, violent extremism, countering violent extremism]",0,0,0
"","[voices, sleep + wellness, health, aging, exercise, fitness, well-being, active, the best decade to get fit, the best decade to get healthy]",0,0,0
"","[donald trump, u.s. news, republican politics, u.s. presidential elections, public health, u.s. government resources, obamacare, health care reform]",0,0,0
"","[texas, undocumented immigrants, greater san antonio]",0,0,0
"","[crime news, crystal rogers, bardstown, missing persons, kentucky, cold case, brooks houck, video, missing mother, nelson county, crystal rogers missing, crime, nancy grace, missing mom, kentucky crime, cold cases]",0,0,0
"","[donald trump, wars and conflicts, north korea]",0,0,0
"","[entertainment, woody allen, cafe society]",0,0,0
"","[\"\" the \"\"worst behavior\"\" artist said.\"]",0,0,0
"","[oscars, jada pinkett smith, hair loss, alopecia, autoimmune]",0,0,0
"","[anti gay, linda harvey, mission america, homophobia, lgbt issues, gay marriage]",0,0,0
"","[latino politics, family detention, dolly gee, immigrant family detention, dolly gee order, judge dolly gee]",0,0,0
"","[amy schumer, lena dunham, odell beckham jr]",0,0,0
"","[kim kardashian, keeping up with the kardashians, kurv magazine]",0,0,0
"","[politics, huffpost now news, hpvideoteamhuffpostnownews, china, teens, president donald trump, tiktok]",0,1,0
"","[hillary clinton, paul krugman, politics, george bush, green party, ralph nader, donald trump, al gore, jill stein, libertarian party, gary johnson]",0,1,0
"","[arizona, joe arpaio]",0,0,0
"","[u.s. news, obamacare, health care reform, senate, personal insurance, medicaid, affordable care act, healthcare industry, health insurance, lindsey graham, trumpcare, obamacare repeal, bill cassidy, american medical association, catholic health association of the united states]",0,0,0
"","[pope francis, pope francis war]",0,0,0
"","[interior design, home decor, home, huffpost home, home design, kitchens, hplifestyle]",0,0,0
"","[baseball, tim tebow]",0,0,0
"","[trump administration, iran, u.s. customs and border protection, iranian americans, discimination]",0,0,0
"","[u.s. news, racism, legal issues, u.s. department of justice, alton sterling, shooting of alton sterling]",0,0,0
"","[oscars, matthew mcconaughey, rambo, rocky, cate blanchett, brie larson, leonardo dicaprio, silence of the lambs, anthony hopkins, sylvester stallone, entertainment]",0,0,0
"","[high school sports, sportsmanship, the tackle, high school basketball, sports, basketball]",0,0,0
"","[public health, pregnancy, women's health, genetics, developmental disabilities, down syndrome, genetic disorders, fetal alcohol syndrome]",0,0,0
"","[style, partnersyndication, synd: refinery29]",0,0,0
"","[the more terrorists we create.\"\"\"]",0,0,0
"","[the lawmaker is no stranger to political gaffes.\"]",0,0,0
"","[entertainment, harris wittels dead, parks and recreation]",0,0,0
"","[taste, food, recipes, superfoods]",0,0,0
"","[donald trump, 2016 election, immigration, private prisons]",0,0,0
"","[latino voices, mujer]",0,0,0
"","[germany, soccer, as monaco fc, dortmund, borussia dortmund]",0,0,0
"","[beer, craft beer, women, taste, ab inbev, bud light]",0,0,0
"","[game of thrones, bran stark, isaac hempstead-wright]",0,0,0
"","[sports, gopro, wingsuit, extreme sports]",0,0,0
"","[celebrities, instagram, miley cyrus, brandi cyrus, kaitlynn carter]",0,0,0
"","[maryland, crime news, death penalty, death row, martin o'malley, video, reuters, maryland crime, crime, amnesty international]",0,0,0
"","[rand paul, rand paul 2016, 2016 election, election 2016, syria, paris, paris attacks, government surveillance, surveillance, spying, nsa]",0,0,0
"","[rio olympics, team usa, venus williams, olympics tennis]",0,0,0
"","[travel, budget travel]",0,0,0
"","[animals, dogs, etiquette]",0,0,0
"","[celebrities, television, stephen colbert, late night]",0,0,0
"","[new york post, new york city police department, jeffrey epstein, sex offender, sex offender registry]",0,0,0
"","[donald trump, immigrantion, republican nomination, elections 2016, latino vote, immigrants, citizenship]",0,0,0
"","[religion, valentine's day, islamic culture, islam]",0,0,0
"","[business, parenting advice, relationship advice, jobs, parenting, emotional intelligence, self help, relationships, self improvement, what is working: small businesses, emotional wellness, leadership, self-awareness, success, work, life coaching]",0,0,0
"","[healthy living, health insurance, cpap, medicare, sleep, sleep + wellness, sleep apnea]",0,0,0
"",[and that i hope mental health professionals will discuss with their clients in more depth as time goes on],0,0,0
"",[they speak the same language],0,0,0
"","[impact, sports, special olympics, unicef, united nations, athletes, disabilities]",0,0,0
"","[weird news, reuters]",0,0,0
"","[ted cruz, supreme court, gay marriage, marriage equality, same sex marriage, judicial tyranny, obamacare, unelected judges]",0,0,0
"","[zimbabwe, zimbabwe drought, el nino, el nino droughts, wildlife]",0,0,0
"","[healthy living, stronger together, hypocrisy]",0,0,0
"","[guantanamo bay, gitmo, guantanamo detainees, obama gitmo, congress gitmo]",0,0,0
"","[hillary clinton, syria, hillary clinton syria]",0,0,0
"","[entertainment, ariana grande, entertainment-brief]",0,0,0
"","[science, cbt, psychotherapy]",0,0,0
"","[entertainment, taylor swift, american music awards, scooter braun, scott borchetta]",0,0,0
"","[books, reading, summer reading, summer movies, books into movies, books to movies summer 2017]",0,0,0
"","[sids, sids awareness, infant loss awareness, pregnancy and infant loss awareness month, sids myths]",0,0,0
"",[denver],0,0,0
"","[voices, back to school, parents-back-to-school, children's healthcare of atlanta, choa]",0,0,0
"","[gmo, gmo food, monsanto, monsanto bayer, merger, monsanto merger]",0,0,0
"",[taliban],0,0,0
"","[rape, women, rock music, rape culture, indie music, victim blaming, anita hill, feminism, kesha, anita hill clarence thomas]",0,0,0
"",[stiffing our creditors],0,0,0
"","[donald trump, u.s. news, democratic party, paul ryan, us politics, american health care act, trumpcare]",0,0,0
"","[california, minimum wage, workers rights, impact, economics, washington dc, minimum wage increase, workers, economic inequality, economic equality, ballot initiative, economic empowerment, economy, maine]",0,0,0
"","[queer voices, vr, queer film, werewolf]",0,0,0
"","[comedy, film, ben kingsley, learning to drive, isabel coixet]",0,0,0
"","[business, corporate social responsibility, millennial, activism, edelman, aspen institute, google]",0,0,0
"","[parenting, working moms, huffpost home, women entrepreneurs, entrepreneurship]",0,0,0
"","[parents, children with hair loss, voices, everyday heroes]",0,0,0
"","[politics, donald trump, hilary clinton]",0,1,0
"","[kim kardashian, vitalii sediuk]",0,0,0
"","[cecil, cecil the lion, lion hunting, lion trophy, lacey act]",0,0,0
